customer_id,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
1519,459,6,1059.36,1,4,2,7,Potential Loyalists
1520,1,6,1825.33,4,4,3,11,Loyal Customers
1521,1,5,5017.320000000001,4,3,5,12,Loyal Customers
1522,448,2,940.29,1,1,2,4,At Risk
1523,274,4,1287.58,2,2,2,6,At Risk
1524,236,8,6083.68,3,5,5,13,Champions
1525,287,5,4292.7300000000005,2,3,5,10,Loyal Customers
1526,391,1,102.61,2,1,1,4,At Risk
1527,1,9,3991.56,4,5,5,14,Champions
1528,1,4,2561.41,4,2,4,10,Loyal Customers
1529,700,1,264.3,1,1,1,3,Churned
1530,1,9,4831.46,4,5,5,14,Champions
1531,539,3,1561.37,1,2,3,6,At Risk
1532,1,4,3217.82,4,2,5,11,Loyal Customers
1533,647,1,851.53,1,1,1,3,Churned
1534,351,4,2333.82,2,2,4,8,Potential Loyalists
1535,21,7,4550.1,4,5,5,14,Champions
1536,558,2,1113.79,1,1,2,4,At Risk
1537,97,2,1460.43,4,1,3,8,Potential Loyalists
1538,465,3,947.41,1,2,2,5,At Risk
1539,354,3,8340.800000000001,2,2,5,9,Potential Loyalists
1540,344,4,1822.61,2,2,3,7,Potential Loyalists
1541,36,6,3149.39,4,4,5,13,Champions
1542,275,7,3573.0,2,5,5,12,Loyal Customers
1543,1,3,979.5199999999999,4,2,2,8,Potential Loyalists
1544,515,4,1044.52,1,2,2,5,At Risk
1545,321,4,2019.8400000000001,2,2,3,7,Potential Loyalists
1546,157,5,1808.76,3,3,3,9,Potential Loyalists
1547,26,3,1942.3,4,2,3,9,Potential Loyalists
1548,1,9,1868.58,4,5,3,12,Loyal Customers
1549,496,1,4712.38,1,1,5,7,Potential Loyalists
1550,518,3,1351.81,1,2,2,5,At Risk
1551,316,6,8531.55,2,4,5,11,Loyal Customers
1552,40,3,378.08,4,2,1,7,Potential Loyalists
1553,111,5,2361.1,3,3,4,10,Loyal Customers
1554,1,9,3008.06,4,5,4,13,Champions
1555,659,1,140.42,1,1,1,3,Churned
1556,378,3,502.57000000000005,2,2,1,5,At Risk
1557,175,6,1574.2299999999998,3,4,3,10,Loyal Customers
1558,169,2,928.6199999999999,3,1,2,6,At Risk
1559,496,3,1109.0700000000002,1,2,2,5,At Risk
1560,601,2,480.32000000000005,1,1,1,3,Churned
1561,1,3,1084.05,4,2,2,8,Potential Loyalists
1562,148,5,2445.47,3,3,4,10,Loyal Customers
1563,516,4,915.7,1,2,2,5,At Risk
1564,1,3,1621.4099999999999,4,2,3,9,Potential Loyalists
1565,1,5,2780.1299999999997,4,3,4,11,Loyal Customers
1566,1,4,902.3,4,2,2,8,Potential Loyalists
1567,1,3,1376.3500000000001,4,2,2,8,Potential Loyalists
1568,1,3,1050.44,4,2,2,8,Potential Loyalists
1569,310,4,2700.47,2,2,4,8,Potential Loyalists
1570,206,2,731.71,3,1,1,5,At Risk
1572,537,1,576.7,1,1,1,3,Churned
1573,563,1,153.69,1,1,1,3,Churned
1574,303,7,1204.14,2,5,2,9,Potential Loyalists
1575,523,3,1131.1399999999999,1,2,2,5,At Risk
1576,392,7,3104.7400000000002,2,5,4,11,Loyal Customers
1577,1,8,3613.33,4,5,5,14,Champions
1578,215,6,1987.1399999999999,3,4,3,10,Loyal Customers
1579,381,4,1879.58,2,2,3,7,Potential Loyalists
1580,465,4,2041.18,1,2,3,6,At Risk
1581,245,2,633.47,3,1,1,5,At Risk
1582,1,7,4923.27,4,5,5,14,Champions
1583,1,8,5648.7300000000005,4,5,5,14,Champions
1584,1,5,3386.31,4,3,5,12,Loyal Customers
1585,266,5,3452.21,3,3,5,11,Loyal Customers
1586,399,6,4194.7,2,4,5,11,Loyal Customers
1587,134,3,681.55,3,2,1,6,At Risk
1588,1,6,2332.49,4,4,4,12,Loyal Customers
1589,1,6,4371.35,4,4,5,13,Champions
1590,1,6,2613.6,4,4,4,12,Loyal Customers
1591,437,3,2003.51,1,2,3,6,At Risk
1592,690,2,1286.6,1,1,2,4,At Risk
1593,43,5,1240.9699999999998,4,3,2,9,Potential Loyalists
1594,280,3,2478.88,2,2,4,8,Potential Loyalists
1595,500,3,1892.84,1,2,3,6,At Risk
1596,1,7,3344.38,4,5,5,14,Champions
1597,47,2,999.11,4,1,2,7,Potential Loyalists
1598,490,1,452.54,1,1,1,3,Churned
1599,618,2,900.28,1,1,2,4,At Risk
1600,1,8,6642.28,4,5,5,14,Champions
1601,92,4,2384.74,4,2,4,10,Loyal Customers
1602,360,4,1216.99,2,2,2,6,At Risk
1603,1,4,1255.24,4,2,2,8,Potential Loyalists
1604,1,3,1295.34,4,2,2,8,Potential Loyalists
1605,1,6,4056.79,4,4,5,13,Champions
1606,435,7,2652.07,2,5,4,11,Loyal Customers
1607,530,2,707.26,1,1,1,3,Churned
1608,345,4,1071.58,2,2,2,6,At Risk
1609,554,5,2428.01,1,3,4,8,Potential Loyalists
1610,460,2,964.04,1,1,2,4,At Risk
1611,315,6,5199.74,2,4,5,11,Loyal Customers
1612,1,1,109.85,4,1,1,6,At Risk
1613,331,4,1647.6100000000001,2,2,3,7,Potential Loyalists
1614,72,3,962.5899999999999,4,2,2,8,Potential Loyalists
1615,60,3,1485.29,4,2,3,9,Potential Loyalists
1616,364,4,1356.99,2,2,2,6,At Risk
1617,274,2,1165.63,2,1,2,5,At Risk
1618,1,5,3029.48,4,3,4,11,Loyal Customers
1619,171,6,2294.79,3,4,4,11,Loyal Customers
1620,170,5,1829.32,3,3,3,9,Potential Loyalists
1621,1,3,1514.74,4,2,3,9,Potential Loyalists
1622,1,4,3001.29,4,2,4,10,Loyal Customers
1623,1,6,2537.16,4,4,4,12,Loyal Customers
1624,387,6,3581.15,2,4,5,11,Loyal Customers
1625,1,4,1772.49,4,2,3,9,Potential Loyalists
1626,1,4,3538.3700000000003,4,2,5,11,Loyal Customers
1627,702,3,628.84,1,2,1,4,At Risk
1628,1,7,5059.52,4,5,5,14,Champions
1629,1,6,1858.29,4,4,3,11,Loyal Customers
1630,1,4,1750.08,4,2,3,9,Potential Loyalists
1631,1,5,2160.45,4,3,4,11,Loyal Customers
1632,581,1,182.34,1,1,1,3,Churned
1633,17,6,5074.06,4,4,5,13,Champions
1634,173,3,1487.4299999999998,3,2,3,8,Potential Loyalists
1635,517,5,1722.99,1,3,3,7,Potential Loyalists
1636,265,3,1110.76,3,2,2,7,Potential Loyalists
1637,377,3,1650.26,2,2,3,7,Potential Loyalists
1638,1,4,3301.0699999999997,4,2,5,11,Loyal Customers
1639,464,1,525.31,1,1,1,3,Churned
1640,152,5,1974.95,3,3,3,9,Potential Loyalists
1641,1,5,2533.38,4,3,4,11,Loyal Customers
1642,1,6,2623.59,4,4,4,12,Loyal Customers
1643,67,7,4748.92,4,5,5,14,Champions
1644,152,7,3912.7799999999997,3,5,5,13,Champions
1645,288,3,1004.63,2,2,2,6,At Risk
1646,1,6,3237.73,4,4,5,13,Champions
1647,456,3,556.67,1,2,1,4,At Risk
1648,1,9,3410.41,4,5,5,14,Champions
1649,371,6,2083.8900000000003,2,4,3,9,Potential Loyalists
1650,655,2,643.74,1,1,1,3,Churned
1651,92,9,4965.36,4,5,5,14,Champions
1652,1,7,4115.04,4,5,5,14,Champions
1653,284,3,1539.5100000000002,2,2,3,7,Potential Loyalists
1654,290,7,3172.85,2,5,5,12,Loyal Customers
1655,1,6,1436.08,4,4,2,10,Loyal Customers
1656,68,7,4174.4400000000005,4,5,5,14,Champions
1657,617,2,1472.26,1,1,3,5,At Risk
1658,180,4,1765.5300000000002,3,2,3,8,Potential Loyalists
1659,1,4,2098.67,4,2,3,9,Potential Loyalists
1660,199,2,738.15,3,1,1,5,At Risk
1661,712,1,649.64,1,1,1,3,Churned
1662,127,5,3355.82,3,3,5,11,Loyal Customers
1663,462,1,143.28,1,1,1,3,Churned
1664,243,7,2734.95,3,5,4,12,Loyal Customers
1665,18,6,2625.31,4,4,4,12,Loyal Customers
1666,260,3,778.5699999999999,3,2,1,6,At Risk
1667,332,3,1158.4099999999999,2,2,2,6,At Risk
1668,1,2,1593.77,4,1,3,8,Potential Loyalists
1669,1,4,3920.59,4,2,5,11,Loyal Customers
1670,1,4,2241.03,4,2,4,10,Loyal Customers
1671,1,8,3628.52,4,5,5,14,Champions
1672,372,6,2653.6800000000003,2,4,4,10,Loyal Customers
1673,168,5,8751.59,3,3,5,11,Loyal Customers
1674,393,5,2295.49,2,3,4,9,Potential Loyalists
1675,2,8,1979.77,4,5,3,12,Loyal Customers
1676,555,2,752.5,1,1,1,3,Churned
1677,347,4,951.8999999999999,2,2,2,6,At Risk
1679,216,5,1176.52,3,3,2,8,Potential Loyalists
1680,1,3,2322.82,4,2,4,10,Loyal Customers
1681,1,5,2782.88,4,3,4,11,Loyal Customers
1682,1,5,1868.31,4,3,3,10,Loyal Customers
1683,251,4,1224.27,3,2,2,7,Potential Loyalists
1684,592,3,599.14,1,2,1,4,At Risk
1685,665,3,923.08,1,2,2,5,At Risk
1686,1,6,2084.3100000000004,4,4,3,11,Loyal Customers
1687,432,2,322.92,2,1,1,4,At Risk
1688,1,3,434.47,4,2,1,7,Potential Loyalists
1689,121,4,734.9799999999999,3,2,1,6,At Risk
1690,301,3,1076.27,2,2,2,6,At Risk
1691,608,2,2045.09,1,1,3,5,At Risk
1692,1,8,4284.57,4,5,5,14,Champions
1693,609,3,1630.48,1,2,3,6,At Risk
1694,138,5,5383.89,3,3,5,11,Loyal Customers
1695,438,4,2808.11,1,2,4,7,Potential Loyalists
1696,1,6,2467.9100000000003,4,4,4,12,Loyal Customers
1697,1,5,3538.69,4,3,5,12,Loyal Customers
1698,503,4,1211.99,1,2,2,5,At Risk
1699,250,7,1366.35,3,5,2,10,Loyal Customers
1700,612,1,195.44,1,1,1,3,Churned
1701,1,4,1985.2400000000002,4,2,3,9,Potential Loyalists
1702,302,6,2074.89,2,4,3,9,Potential Loyalists
1703,177,3,1227.61,3,2,2,7,Potential Loyalists
1704,1,4,1400.0,4,2,2,8,Potential Loyalists
1705,1,4,3276.96,4,2,5,11,Loyal Customers
1706,206,8,2555.45,3,5,4,12,Loyal Customers
1707,242,3,961.22,3,2,2,7,Potential Loyalists
1708,104,5,3321.6000000000004,3,3,5,11,Loyal Customers
1709,1,3,2140.48,4,2,4,10,Loyal Customers
1710,117,2,1312.82,3,1,2,6,At Risk
1711,369,4,784.02,2,2,1,5,At Risk
1712,234,4,2389.31,3,2,4,9,Potential Loyalists
1713,1,3,1380.67,4,2,2,8,Potential Loyalists
1714,458,5,3655.48,1,3,5,9,Potential Loyalists
1715,287,3,1404.2,2,2,2,6,At Risk
1716,218,5,2867.46,3,3,4,10,Loyal Customers
1717,249,4,4141.54,3,2,5,10,Loyal Customers
1718,583,1,2250.71,1,1,4,6,At Risk
1719,717,1,71.28,1,1,1,3,Churned
1720,99,8,2016.29,4,5,3,12,Loyal Customers
1721,352,10,3619.29,2,5,5,12,Loyal Customers
1722,1,11,3033.95,4,5,4,13,Champions
1723,146,4,2206.02,3,2,4,9,Potential Loyalists
1724,1,6,3106.37,4,4,4,12,Loyal Customers
1725,238,5,2544.64,3,3,4,10,Loyal Customers
1726,271,5,3738.41,3,3,5,11,Loyal Customers
1727,237,4,2826.4700000000003,3,2,4,9,Potential Loyalists
1728,144,3,628.72,3,2,1,6,At Risk
1729,1,4,1571.82,4,2,3,9,Potential Loyalists
1730,407,3,485.76,2,2,1,5,At Risk
1731,534,1,149.56,1,1,1,3,Churned
1732,614,1,562.98,1,1,1,3,Churned
1733,1,6,4628.83,4,4,5,13,Champions
1734,223,5,1196.32,3,3,2,8,Potential Loyalists
1735,1,2,524.28,4,1,1,6,At Risk
1736,293,4,1444.51,2,2,2,6,At Risk
1737,385,3,1057.14,2,2,2,6,At Risk
1738,265,8,3654.1400000000003,3,5,5,13,Champions
1739,153,6,4277.33,3,4,5,12,Loyal Customers
1740,117,2,1121.48,3,1,2,6,At Risk
1741,1,5,1368.3600000000001,4,3,2,9,Potential Loyalists
1742,104,1,203.51,3,1,1,5,At Risk
1743,1,4,5471.22,4,2,5,11,Loyal Customers
1744,173,7,2954.58,3,5,4,12,Loyal Customers
1745,1,4,1376.8899999999999,4,2,2,8,Potential Loyalists
1746,1,6,2620.96,4,4,4,12,Loyal Customers
1747,161,6,2674.63,3,4,4,11,Loyal Customers
1748,1,7,3480.52,4,5,5,14,Champions
1749,167,3,1298.9,3,2,2,7,Potential Loyalists
1750,362,3,966.02,2,2,2,6,At Risk
1751,1,2,2091.52,4,1,3,8,Potential Loyalists
1752,1,6,1365.95,4,4,2,10,Loyal Customers
1753,57,5,1184.23,4,3,2,9,Potential Loyalists
1754,352,2,1104.93,2,1,2,5,At Risk
1755,183,5,2536.25,3,3,4,10,Loyal Customers
1756,178,9,4750.92,3,5,5,13,Champions
1757,1,3,1281.6699999999998,4,2,2,8,Potential Loyalists
1758,1,2,700.79,4,1,1,6,At Risk
1759,209,4,8624.61,3,2,5,10,Loyal Customers
1760,30,1,150.15,4,1,1,6,At Risk
1761,11,6,10350.72,4,4,5,13,Champions
1762,173,5,1461.94,3,3,3,9,Potential Loyalists
1763,133,3,1431.88,3,2,2,7,Potential Loyalists
1764,1,7,2961.9700000000003,4,5,4,13,Champions
1765,362,2,337.32,2,1,1,4,At Risk
1766,18,7,2675.83,4,5,4,13,Champions
1767,91,8,3055.64,4,5,4,13,Champions
1768,222,5,2314.98,3,3,4,10,Loyal Customers
1769,1,4,738.88,4,2,1,7,Potential Loyalists
1770,612,2,1009.0799999999999,1,1,2,4,At Risk
1771,1,3,665.53,4,2,1,7,Potential Loyalists
1772,534,2,1566.34,1,1,3,5,At Risk
1773,1,4,1676.52,4,2,3,9,Potential Loyalists
1774,367,2,359.98,2,1,1,4,At Risk
1775,37,2,1319.27,4,1,2,7,Potential Loyalists
1776,613,3,1927.88,1,2,3,6,At Risk
1777,309,2,543.9300000000001,2,1,1,4,At Risk
1778,106,8,2613.8,3,5,4,12,Loyal Customers
1779,358,6,1537.53,2,4,3,9,Potential Loyalists
1780,721,1,402.75,1,1,1,3,Churned
1781,657,3,1270.53,1,2,2,5,At Risk
1782,1,6,7415.23,4,4,5,13,Champions
1783,305,3,1204.96,2,2,2,6,At Risk
1784,459,2,1802.05,1,1,3,5,At Risk
1785,450,4,1763.3600000000001,1,2,3,6,At Risk
1786,1,9,4589.15,4,5,5,14,Champions
1787,1,4,812.6700000000001,4,2,1,7,Potential Loyalists
1788,619,1,850.03,1,1,1,3,Churned
1789,647,2,2466.72,1,1,4,6,At Risk
1790,534,2,1800.6599999999999,1,1,3,5,At Risk
1791,1,2,681.1,4,1,1,6,At Risk
1792,330,1,452.08,2,1,1,4,At Risk
1793,340,3,1362.71,2,2,2,6,At Risk
1794,541,3,797.71,1,2,1,4,At Risk
1795,279,1,462.7,2,1,1,4,At Risk
1796,603,4,2066.37,1,2,3,6,At Risk
1797,625,2,2376.87,1,1,4,6,At Risk
1798,210,3,4977.599999999999,3,2,5,10,Loyal Customers
1799,1,5,1853.22,4,3,3,10,Loyal Customers
1800,665,1,405.85,1,1,1,3,Churned
1801,10,4,2890.29,4,2,4,10,Loyal Customers
1802,605,4,1811.51,1,2,3,6,At Risk
1803,116,3,1711.89,3,2,3,8,Potential Loyalists
1804,213,4,1285.16,3,2,2,7,Potential Loyalists
1805,178,5,1183.01,3,3,2,8,Potential Loyalists
1806,247,4,1739.06,3,2,3,8,Potential Loyalists
1807,1,1,101.71,4,1,1,6,At Risk
1808,121,4,1380.55,3,2,2,7,Potential Loyalists
1809,728,1,121.49,1,1,1,3,Churned
1810,1,6,1546.96,4,4,3,11,Loyal Customers
1811,105,4,2256.16,3,2,4,9,Potential Loyalists
1812,415,5,3449.77,2,3,5,10,Loyal Customers
1813,91,6,2535.91,4,4,4,12,Loyal Customers
1814,130,5,3262.94,3,3,5,11,Loyal Customers
1815,170,10,6248.09,3,5,5,13,Champions
1816,1,5,1726.05,4,3,3,10,Loyal Customers
1817,606,2,1352.44,1,1,2,4,At Risk
1818,316,1,281.19,2,1,1,4,At Risk
1819,655,2,703.89,1,1,1,3,Churned
1820,572,3,2444.67,1,2,4,7,Potential Loyalists
1821,407,5,1819.67,2,3,3,8,Potential Loyalists
1822,328,6,2632.86,2,4,4,10,Loyal Customers
1823,185,8,3505.08,3,5,5,13,Champions
1824,385,1,175.34,2,1,1,4,At Risk
1825,1,4,2157.66,4,2,4,10,Loyal Customers
1826,1,4,2489.92,4,2,4,10,Loyal Customers
1827,332,4,2006.64,2,2,3,7,Potential Loyalists
1828,120,4,3117.53,3,2,5,10,Loyal Customers
1829,467,3,1275.24,1,2,2,5,At Risk
1830,444,3,1385.22,1,2,2,5,At Risk
1831,53,5,2642.12,4,3,4,11,Loyal Customers
1832,320,4,2376.46,2,2,4,8,Potential Loyalists
1833,22,3,1368.27,4,2,2,8,Potential Loyalists
1834,519,2,1269.5,1,1,2,4,At Risk
1835,417,6,2266.56,2,4,4,10,Loyal Customers
1836,202,5,1135.8799999999999,3,3,2,8,Potential Loyalists
1837,1,6,2425.8199999999997,4,4,4,12,Loyal Customers
1838,1,8,3449.16,4,5,5,14,Champions
1839,1,8,5519.889999999999,4,5,5,14,Champions
1840,1,4,1878.8000000000002,4,2,3,9,Potential Loyalists
1841,370,5,2153.14,2,3,4,9,Potential Loyalists
1842,477,4,1615.02,1,2,3,6,At Risk
1843,344,4,1225.1,2,2,2,6,At Risk
1844,428,4,465.38,2,2,1,5,At Risk
1845,1,4,1368.1599999999999,4,2,2,8,Potential Loyalists
1846,1,4,930.19,4,2,2,8,Potential Loyalists
1847,361,1,335.02,2,1,1,4,At Risk
1848,1,3,2138.59,4,2,4,10,Loyal Customers
1849,341,4,557.14,2,2,1,5,At Risk
1850,576,1,251.67,1,1,1,3,Churned
1851,290,4,2783.4399999999996,2,2,4,8,Potential Loyalists
1852,276,4,1463.4,2,2,3,7,Potential Loyalists
1853,307,4,4669.049999999999,2,2,5,9,Potential Loyalists
1854,341,5,2599.78,2,3,4,9,Potential Loyalists
1855,495,1,156.16,1,1,1,3,Churned
1856,1,3,1123.3000000000002,4,2,2,8,Potential Loyalists
1857,200,7,3054.48,3,5,4,12,Loyal Customers
1858,1,3,1890.32,4,2,3,9,Potential Loyalists
1860,217,4,1974.8400000000001,3,2,3,8,Potential Loyalists
1861,421,5,1780.12,2,3,3,8,Potential Loyalists
1862,1,3,514.36,4,2,1,7,Potential Loyalists
1863,399,4,2000.27,2,2,3,7,Potential Loyalists
1864,1,12,4299.71,4,5,5,14,Champions
1865,386,3,681.2,2,2,1,5,At Risk
1866,50,4,994.64,4,2,2,8,Potential Loyalists
1867,141,5,2489.14,3,3,4,10,Loyal Customers
1868,1,6,1831.56,4,4,3,11,Loyal Customers
1869,56,2,1276.47,4,1,2,7,Potential Loyalists
1870,1,5,2574.6000000000004,4,3,4,11,Loyal Customers
1872,473,6,3881.01,1,4,5,10,Loyal Customers
1873,551,3,2442.3199999999997,1,2,4,7,Potential Loyalists
1874,88,4,883.11,4,2,2,8,Potential Loyalists
1875,577,1,1327.82,1,1,2,4,At Risk
1876,377,5,2138.51,2,3,4,9,Potential Loyalists
1877,1,3,582.16,4,2,1,7,Potential Loyalists
1878,477,6,2391.15,1,4,4,9,Potential Loyalists
1879,1,4,1452.47,4,2,2,8,Potential Loyalists
1880,1,6,2028.44,4,4,3,11,Loyal Customers
1881,1,4,1073.0099999999998,4,2,2,8,Potential Loyalists
1882,366,5,1728.95,2,3,3,8,Potential Loyalists
1883,133,4,812.6099999999999,3,2,1,6,At Risk
1884,324,2,1820.48,2,1,3,6,At Risk
1885,1,3,2290.86,4,2,4,10,Loyal Customers
1886,589,4,1398.16,1,2,2,5,At Risk
1887,533,3,555.15,1,2,1,4,At Risk
1888,235,1,129.36,3,1,1,5,At Risk
1889,327,5,1333.48,2,3,2,7,Potential Loyalists
1890,1,3,1208.6599999999999,4,2,2,8,Potential Loyalists
1891,487,3,1324.47,1,2,2,5,At Risk
1892,1,3,1406.08,4,2,2,8,Potential Loyalists
1893,1,8,5111.89,4,5,5,14,Champions
1894,1,4,1792.56,4,2,3,9,Potential Loyalists
1895,446,2,730.45,1,1,1,3,Churned
1897,533,1,179.42,1,1,1,3,Churned
1898,425,7,3716.6899999999996,2,5,5,12,Loyal Customers
1899,1,5,5201.07,4,3,5,12,Loyal Customers
1900,327,4,832.44,2,2,1,5,At Risk
1901,1,5,2238.04,4,3,4,11,Loyal Customers
1902,1,6,2375.63,4,4,4,12,Loyal Customers
1903,401,3,1606.75,2,2,3,7,Potential Loyalists
1904,1,4,859.34,4,2,2,8,Potential Loyalists
1905,464,9,4650.09,1,5,5,11,Loyal Customers
1906,166,6,2346.05,3,4,4,11,Loyal Customers
1907,458,1,88.54,1,1,1,3,Churned
1908,468,3,1722.04,1,2,3,6,At Risk
1909,446,3,909.83,1,2,2,5,At Risk
1910,1,4,1510.0300000000002,4,2,3,9,Potential Loyalists
1911,544,4,1509.5,1,2,3,6,At Risk
1912,344,4,1655.92,2,2,3,7,Potential Loyalists
1913,357,2,431.98,2,1,1,4,At Risk
1914,69,4,1744.73,4,2,3,9,Potential Loyalists
1915,534,2,543.15,1,1,1,3,Churned
1916,429,3,1891.04,2,2,3,7,Potential Loyalists
1917,516,4,3389.65,1,2,5,8,Potential Loyalists
1918,1,8,4370.32,4,5,5,14,Champions
1919,529,4,2922.74,1,2,4,7,Potential Loyalists
1920,54,4,2906.5699999999997,4,2,4,10,Loyal Customers
1921,1,7,3888.01,4,5,5,14,Champions
1922,1,5,5116.3099999999995,4,3,5,12,Loyal Customers
1923,1,7,1766.9199999999998,4,5,3,12,Loyal Customers
1924,257,6,3642.93,3,4,5,12,Loyal Customers
1925,442,4,2405.11,1,2,4,7,Potential Loyalists
1926,1,3,861.19,4,2,2,8,Potential Loyalists
1927,371,5,3518.82,2,3,5,10,Loyal Customers
1928,240,3,1886.72,3,2,3,8,Potential Loyalists
1929,213,3,161.82999999999998,3,2,1,6,At Risk
1930,413,2,785.02,2,1,1,4,At Risk
1931,83,5,2191.45,4,3,4,11,Loyal Customers
1932,1,6,4442.38,4,4,5,13,Champions
1933,1,5,2374.24,4,3,4,11,Loyal Customers
1934,358,4,1777.9,2,2,3,7,Potential Loyalists
1935,267,4,3145.6,3,2,5,10,Loyal Customers
1936,1,3,712.11,4,2,1,7,Potential Loyalists
1937,122,5,3189.5699999999997,3,3,5,11,Loyal Customers
1938,237,5,2183.21,3,3,4,10,Loyal Customers
1939,336,5,1326.97,2,3,2,7,Potential Loyalists
1940,1,3,1653.25,4,2,3,9,Potential Loyalists
1941,1,5,799.86,4,3,1,8,Potential Loyalists
1942,636,2,1862.45,1,1,3,5,At Risk
1943,316,3,1343.73,2,2,2,6,At Risk
1945,490,3,881.59,1,2,2,5,At Risk
1946,1,7,7571.15,4,5,5,14,Champions
1947,328,1,171.0,2,1,1,4,At Risk
1948,1,12,5844.85,4,5,5,14,Champions
1949,295,4,2343.4,2,2,4,8,Potential Loyalists
1950,169,6,1574.83,3,4,3,10,Loyal Customers
1951,60,3,1081.1599999999999,4,2,2,8,Potential Loyalists
1952,1,7,2330.17,4,5,4,13,Champions
1953,285,2,590.27,2,1,1,4,At Risk
1954,483,2,195.75,1,1,1,3,Churned
1955,336,3,1314.29,2,2,2,6,At Risk
1956,1,3,731.3399999999999,4,2,1,7,Potential Loyalists
1957,345,5,1845.15,2,3,3,8,Potential Loyalists
1958,454,4,1176.55,1,2,2,5,At Risk
1959,138,4,1887.8500000000001,3,2,3,8,Potential Loyalists
1960,1,4,1534.87,4,2,3,9,Potential Loyalists
1961,1,3,1636.59,4,2,3,9,Potential Loyalists
1962,256,5,1457.73,3,3,3,9,Potential Loyalists
1963,1,5,1575.7,4,3,3,10,Loyal Customers
1964,574,1,386.51,1,1,1,3,Churned
1965,102,2,791.83,3,1,1,5,At Risk
1966,508,6,3164.04,1,4,5,10,Loyal Customers
1967,147,2,1626.5,3,1,3,7,Potential Loyalists
1968,235,4,677.5799999999999,3,3,1,7,Potential Loyalists
1969,1,1,239.08,4,1,1,6,At Risk
1970,1,4,1013.68,4,3,2,9,Potential Loyalists
1971,336,2,198.75,2,1,1,4,At Risk
1972,28,3,2159.09,4,2,4,10,Loyal Customers
1973,36,3,1253.72,4,2,2,8,Potential Loyalists
1974,664,1,431.0,1,1,1,3,Churned
1975,1,4,2526.65,4,3,4,11,Loyal Customers
1976,252,2,779.69,3,1,1,5,At Risk
1977,503,1,1061.94,1,1,2,4,At Risk
1978,307,4,2157.67,2,3,4,9,Potential Loyalists
1979,1,9,4272.66,4,5,5,14,Champions
1980,256,3,699.0799999999999,3,2,1,6,At Risk
1981,667,1,89.6,1,1,1,3,Churned
1982,1,5,1597.29,4,3,3,10,Loyal Customers
1983,1,4,1648.8600000000001,4,3,3,10,Loyal Customers
1984,1,6,2315.89,4,4,4,12,Loyal Customers
1985,1,5,1453.73,4,3,2,9,Potential Loyalists
1986,69,2,218.07999999999998,4,1,1,6,At Risk
1987,1,3,911.33,4,2,2,8,Potential Loyalists
1988,54,5,2649.56,4,3,4,11,Loyal Customers
1989,1,6,4229.03,4,4,5,13,Champions
1990,4,5,4398.85,4,3,5,12,Loyal Customers
1991,1,12,3671.95,4,5,5,14,Champions
1992,92,6,6733.22,4,4,5,13,Champions
1993,1,4,1882.7199999999998,4,3,3,10,Loyal Customers
1994,1,3,1633.2200000000003,4,2,3,9,Potential Loyalists
1995,11,6,5766.719999999999,4,4,5,13,Champions
1996,1,4,2575.07,4,3,4,11,Loyal Customers
1997,1,2,536.75,4,1,1,6,At Risk
1998,372,3,773.65,2,2,1,5,At Risk
1999,364,2,2196.68,2,1,4,7,Potential Loyalists
2000,1,6,4809.54,4,4,5,13,Champions
2001,220,2,1268.24,3,1,2,6,At Risk
2002,1,2,297.06,4,1,1,6,At Risk
2003,198,2,962.59,3,1,2,6,At Risk
2004,1,4,5856.51,4,3,5,12,Loyal Customers
2005,302,5,1399.99,2,3,2,7,Potential Loyalists
2006,493,4,2311.0299999999997,1,3,4,8,Potential Loyalists
2008,489,8,3163.08,1,5,5,11,Loyal Customers
2009,565,1,280.08,1,1,1,3,Churned
2010,1,7,2761.5299999999997,4,5,4,13,Champions
2011,1,3,422.4,4,2,1,7,Potential Loyalists
2012,409,2,628.91,2,1,1,4,At Risk
2013,453,5,3443.8999999999996,1,3,5,9,Potential Loyalists
2014,423,3,1174.76,2,2,2,6,At Risk
2015,357,2,1190.2,2,1,2,5,At Risk
2016,136,5,3527.87,3,3,5,11,Loyal Customers
2017,199,3,1255.21,3,2,2,7,Potential Loyalists
2018,1,4,1128.58,4,3,2,9,Potential Loyalists
2019,243,3,2210.7200000000003,3,2,4,9,Potential Loyalists
2020,163,4,1464.45,3,3,3,9,Potential Loyalists
2021,79,4,817.5699999999999,4,3,1,8,Potential Loyalists
2022,347,4,3358.17,2,3,5,10,Loyal Customers
2023,43,6,4934.75,4,4,5,13,Champions
2024,120,6,2107.9700000000003,3,4,3,10,Loyal Customers
2025,1,8,2378.16,4,5,4,13,Champions
2026,386,4,2714.34,2,3,4,9,Potential Loyalists
2027,686,1,353.69,1,1,1,3,Churned
2028,421,5,2509.62,2,3,4,9,Potential Loyalists
2029,499,1,499.52,1,1,1,3,Churned
2030,692,3,1554.1299999999999,1,2,3,6,At Risk
2031,225,4,2005.1000000000001,3,3,3,9,Potential Loyalists
2032,493,3,682.5,1,2,1,4,At Risk
2033,1,6,2125.26,4,4,4,12,Loyal Customers
2034,384,7,2466.46,2,5,4,11,Loyal Customers
2035,531,4,527.61,1,3,1,5,At Risk
2036,1,4,1927.96,4,3,3,10,Loyal Customers
2037,312,6,4252.2,2,4,5,11,Loyal Customers
