employee_id,age,department,job_role,education,education_field,monthly_income,job_satisfaction,work_life_balance,env_satisfaction,performance_rating,overtime,years_at_company,years_in_role,years_since_promo,num_companies_worked,distance_from_home,training_last_year,stock_option_level,attrition,dept_enc,role_enc,edu_field_enc,attrition_risk_score,risk_tier
758,27,R&D,Research Scientist,5,Human Resources,25200.0,3,4,4,3,0,5,4,1,2,4,3,1,0,6,5,0,0.02178872090758493,Low Risk
759,42,Finance,Sales Executive,5,Life Sciences,20000.0,3,4,1,3,0,4,0,0,1,9,1,1,0,1,6,1,0.24056461406554713,Low Risk
760,28,Sales,HR Manager,1,Technical Degree,20000.0,1,4,3,3,0,0,0,3,3,5,0,1,0,7,3,5,0.3588871292034008,Medium Risk
761,43,R&D,Sales Executive,3,Human Resources,25700.0,3,2,1,3,0,0,0,3,1,1,3,2,0,6,6,0,0.06215498155377931,Low Risk
762,33,Engineering,Sales Executive,3,Medical,20000.0,3,3,3,3,0,5,5,1,1,14,5,1,0,0,6,3,0.39508402947102744,Medium Risk
763,22,HR,Sales Executive,2,Medical,20000.0,3,3,3,3,1,8,0,0,2,5,0,1,0,2,6,3,0.26971435587373616,Low Risk
764,39,Sales,Research Scientist,3,Other,20000.0,2,4,3,3,0,14,2,0,2,2,2,0,0,7,5,4,0.06095931545819093,Low Risk
765,32,Finance,Manager,4,Technical Degree,20000.0,2,3,4,3,0,8,3,2,3,5,5,2,0,1,4,5,0.19773145353047483,Low Risk
766,43,Sales,Research Scientist,4,Other,20000.0,1,2,4,3,0,6,2,5,1,5,6,0,0,7,5,4,0.5398902961774436,Medium Risk
767,41,Engineering,Research Scientist,4,Technical Degree,20000.0,4,4,3,3,0,6,4,2,3,6,2,1,0,0,5,5,0.16923626484068632,Low Risk
768,45,R&D,Director,1,Human Resources,20000.0,3,3,4,4,1,2,0,1,4,9,2,2,0,6,1,0,0.4651264788698324,Medium Risk
769,41,Marketing,Research Scientist,1,Marketing,20000.0,3,2,3,3,1,2,2,4,5,30,2,2,1,4,5,2,0.8241552917395674,High Risk
770,44,R&D,Director,2,Technical Degree,37300.0,4,3,3,3,0,4,4,1,1,1,3,0,0,6,1,5,0.023803982992092167,Low Risk
771,45,R&D,Engineer,3,Life Sciences,20000.0,3,4,1,3,0,11,4,3,3,4,2,2,0,6,2,1,0.061705813177233546,Low Risk
772,46,Engineering,Engineer,4,Human Resources,20000.0,4,3,3,3,0,7,2,1,4,8,3,1,0,0,2,0,0.21467368682737553,Low Risk
773,26,Sales,Director,2,Medical,20000.0,2,2,1,3,0,19,0,9,2,1,2,0,0,7,1,3,0.0881477622254509,Low Risk
774,42,Sales,Research Scientist,4,Medical,25800.0,3,2,4,3,0,0,0,1,0,5,1,1,0,7,5,3,0.05993462582335091,Low Risk
775,52,Marketing,Analyst,4,Human Resources,20000.0,3,1,3,3,1,21,1,0,0,12,0,1,0,4,0,0,0.15559551760497306,Low Risk
776,31,Finance,Sales Executive,3,Life Sciences,20000.0,1,3,3,3,1,1,0,0,4,1,2,0,0,1,6,1,0.4131758378160044,Medium Risk
777,41,R&D,Analyst,2,Technical Degree,20000.0,3,4,1,3,0,10,0,0,1,11,3,1,0,6,0,5,0.1384396417788714,Low Risk
778,50,Sales,Research Scientist,4,Marketing,20000.0,4,2,3,4,1,0,0,0,1,7,1,0,1,7,5,2,0.6681043428731865,High Risk
779,43,Engineering,HR Manager,3,Technical Degree,20000.0,3,3,3,3,0,3,0,1,3,8,2,1,0,0,3,5,0.3779181432447002,Medium Risk
780,29,R&D,Analyst,3,Life Sciences,48900.0,2,4,1,3,1,3,2,1,2,5,3,3,0,6,0,1,0.0400081857507639,Low Risk
781,34,Marketing,Research Scientist,3,Technical Degree,20000.0,4,1,4,3,0,3,0,2,2,1,1,0,0,4,5,5,0.2704268338313837,Low Risk
782,48,Sales,Analyst,4,Other,20000.0,2,3,1,3,0,17,1,0,3,7,3,0,0,7,0,4,0.13189236276600644,Low Risk
783,28,Engineering,Director,2,Other,20000.0,1,2,4,3,0,3,3,2,4,9,3,0,1,0,1,4,0.7325989852912949,High Risk
784,44,Legal,Director,4,Human Resources,20000.0,4,2,3,3,0,16,0,2,1,8,3,1,0,3,1,0,0.1066427495789319,Low Risk
785,45,Sales,Analyst,3,Other,20000.0,3,3,2,3,0,11,1,2,1,3,2,2,0,7,0,4,0.07954189637521301,Low Risk
786,41,Sales,HR Manager,2,Marketing,20000.0,4,4,1,4,0,5,0,1,2,5,0,1,0,7,3,2,0.16524075782946304,Low Risk
787,42,R&D,Research Scientist,2,Life Sciences,20000.0,3,3,4,3,0,0,0,1,5,26,2,2,1,6,5,1,0.7836458076424294,High Risk
788,38,R&D,Analyst,3,Life Sciences,20000.0,1,4,2,4,1,0,0,8,2,12,1,1,1,6,0,1,0.6293564489641504,High Risk
789,39,Finance,Research Scientist,1,Medical,20000.0,2,3,1,3,0,8,2,2,4,12,1,0,0,1,5,3,0.26522636902878993,Low Risk
790,37,Finance,Sales Executive,3,Human Resources,20000.0,4,3,3,3,0,15,1,8,4,15,1,1,0,1,6,0,0.14190493592103479,Low Risk
791,37,R&D,Sales Executive,5,Technical Degree,20000.0,3,3,2,3,0,5,5,3,3,1,4,1,0,6,6,5,0.16668591027430663,Low Risk
792,22,Finance,Sales Executive,3,Marketing,20000.0,4,2,3,3,0,6,5,5,1,8,4,0,0,1,6,2,0.2703216791316348,Low Risk
793,37,HR,Director,4,Technical Degree,20000.0,4,3,1,3,0,8,2,5,4,13,1,3,0,2,1,5,0.13143749744613364,Low Risk
794,43,Engineering,Analyst,5,Other,20000.0,3,3,2,3,0,4,4,6,2,7,5,1,0,0,0,4,0.23425249622047162,Low Risk
795,35,Engineering,Research Scientist,4,Other,20000.0,4,3,2,3,0,2,1,0,1,1,3,1,0,0,5,4,0.20256637927712906,Low Risk
796,32,Finance,Sales Executive,4,Technical Degree,20000.0,3,4,4,3,0,6,3,0,1,15,5,1,0,1,6,5,0.2604422049130584,Low Risk
797,41,Finance,Manager,3,Technical Degree,20300.0,4,4,4,3,1,0,0,3,1,3,5,0,0,1,4,5,0.1940966610739528,Low Risk
798,24,Sales,Sales Executive,5,Other,20000.0,3,4,2,3,0,5,1,8,2,6,5,0,0,7,6,4,0.26661074968046417,Low Risk
799,22,Operations,Engineer,4,Medical,20000.0,2,3,3,4,1,5,4,1,2,20,3,0,0,5,2,3,0.3945327741661788,Medium Risk
800,37,Sales,Engineer,1,Life Sciences,20000.0,3,4,1,3,0,6,0,2,3,3,1,0,0,7,2,1,0.2394205426074358,Low Risk
801,29,Engineering,Analyst,1,Marketing,20000.0,2,3,4,3,1,6,3,1,1,8,3,2,0,0,0,2,0.2802913776040794,Low Risk
802,23,R&D,Research Scientist,4,Life Sciences,20000.0,4,3,3,3,0,0,0,6,4,12,5,0,1,6,5,1,0.6839234569931287,High Risk
803,33,Sales,Manager,3,Life Sciences,20000.0,3,3,4,1,0,1,1,0,1,5,2,1,0,7,4,1,0.30906927231481435,Medium Risk
804,33,Engineering,Engineer,5,Other,25700.0,1,3,4,4,1,5,5,4,2,2,2,1,0,0,2,4,0.061083820727361716,Low Risk
805,46,Marketing,Director,4,Medical,20400.0,2,4,4,3,1,0,0,3,2,15,6,0,1,4,1,3,0.700159112413154,High Risk
806,37,Sales,Analyst,3,Life Sciences,20900.0,4,3,2,3,0,2,2,0,3,22,2,0,0,7,0,1,0.06908794663265486,Low Risk
807,43,R&D,Research Scientist,4,Life Sciences,20000.0,1,2,1,3,1,3,3,7,4,5,5,1,1,6,5,1,0.5856041755609968,Medium Risk
808,43,R&D,Director,3,Marketing,20000.0,4,3,1,2,0,3,1,1,4,7,1,0,0,6,1,2,0.2592719951061378,Low Risk
809,39,R&D,Analyst,4,Marketing,20000.0,3,2,3,4,1,5,1,2,2,9,3,2,0,6,0,2,0.5969930091976621,Medium Risk
810,40,Marketing,Engineer,5,Life Sciences,20000.0,3,4,4,3,0,7,2,5,2,7,2,1,0,4,2,1,0.2478804584216465,Low Risk
811,32,R&D,Manager,1,Marketing,24000.0,1,2,3,3,0,3,0,2,4,30,4,0,0,6,4,2,0.08202210727919085,Low Risk
812,34,Marketing,Research Scientist,1,Medical,20000.0,4,2,2,3,1,8,2,0,4,5,3,0,1,4,5,3,0.28731229962818183,Low Risk
813,38,HR,HR Manager,3,Marketing,20000.0,3,3,2,3,0,16,3,1,3,4,1,2,0,2,3,2,0.06645304486947214,Low Risk
814,38,Marketing,Sales Executive,1,Marketing,22200.0,2,2,1,3,1,10,3,1,1,12,1,2,0,4,6,2,0.05879193225810034,Low Risk
815,60,R&D,Analyst,1,Technical Degree,25900.0,3,3,3,3,1,3,2,11,3,25,1,0,0,6,0,5,0.07685726434499668,Low Risk
816,40,Engineering,HR Manager,1,Technical Degree,20000.0,4,1,2,3,1,6,0,3,1,8,5,0,0,0,3,5,0.5047237548229562,Medium Risk
817,30,Sales,Manager,3,Marketing,20000.0,2,2,3,3,1,10,2,1,3,9,2,0,1,7,4,2,0.3943181248237476,Medium Risk
818,26,R&D,Research Scientist,3,Marketing,20800.0,3,2,4,2,1,13,0,1,1,8,1,1,0,6,5,2,0.0924617800867476,Low Risk
819,23,Sales,Sales Executive,2,Other,20000.0,3,1,3,3,0,22,4,8,3,9,5,1,0,7,6,4,0.09342160873955184,Low Risk
820,49,R&D,Sales Executive,4,Medical,20000.0,2,3,3,3,1,17,1,0,0,19,1,0,0,6,6,3,0.20877053917595922,Low Risk
821,27,Sales,Analyst,3,Technical Degree,20000.0,4,1,4,3,1,6,6,3,5,3,1,1,0,7,0,5,0.173792790216598,Low Risk
822,43,Engineering,Director,4,Human Resources,20000.0,4,3,4,3,1,7,2,3,2,1,5,1,0,0,1,0,0.16566639181635942,Low Risk
823,43,Marketing,Director,2,Other,20000.0,3,4,2,3,0,0,0,1,2,30,4,2,1,4,1,4,0.8250617407080064,High Risk
824,28,Sales,Manager,3,Life Sciences,22700.0,4,3,3,3,1,4,2,3,2,1,1,1,0,7,4,1,0.02347593449164131,Low Risk
825,39,Engineering,Analyst,4,Medical,20000.0,3,3,4,3,0,2,2,1,1,1,4,1,0,0,0,3,0.21887601389723246,Low Risk
826,45,Sales,Sales Executive,3,Marketing,20000.0,4,2,3,3,0,15,6,2,1,7,0,0,0,7,6,2,0.05414923129122535,Low Risk
827,22,Finance,HR Manager,5,Marketing,20000.0,3,4,3,3,0,9,1,3,1,1,1,1,0,1,3,2,0.07855827787616448,Low Risk
828,41,Engineering,Engineer,4,Technical Degree,20000.0,2,3,3,3,1,0,0,1,0,17,3,0,0,0,2,5,0.6284667235116275,High Risk
829,47,R&D,Manager,1,Marketing,20000.0,3,3,2,3,0,1,1,2,1,4,5,0,1,6,4,2,0.5160194261984123,Medium Risk
830,35,Engineering,Director,1,Other,20000.0,1,3,2,3,0,2,0,2,3,1,3,0,0,0,1,4,0.41348086898582365,Medium Risk
831,31,Engineering,Analyst,2,Human Resources,20000.0,3,1,2,3,1,1,1,0,2,6,2,0,0,0,0,0,0.5389604182694621,Medium Risk
832,31,R&D,HR Manager,2,Medical,20000.0,2,4,4,3,0,9,2,2,3,19,2,0,0,6,3,3,0.44398380905045703,Medium Risk
833,22,R&D,Director,4,Human Resources,23900.0,1,3,3,3,0,4,2,1,3,3,4,0,0,6,1,0,0.06933881960516311,Low Risk
834,28,R&D,Manager,3,Medical,20000.0,3,4,4,3,0,6,5,2,3,30,3,1,0,6,4,3,0.3872710921440391,Medium Risk
835,39,Legal,HR Manager,4,Life Sciences,20000.0,2,3,3,3,1,0,0,1,3,10,2,1,0,3,3,1,0.6349630068607307,High Risk
836,23,Sales,Engineer,3,Other,20000.0,3,3,4,3,1,2,1,4,6,5,2,0,0,7,2,4,0.43137309807574625,Medium Risk
837,35,Engineering,Sales Executive,3,Human Resources,22700.0,4,3,4,3,0,5,3,1,0,13,2,2,0,0,6,0,0.039865881154622654,Low Risk
838,44,Finance,Sales Executive,2,Other,29200.0,4,4,4,4,1,6,0,3,1,4,2,0,0,1,6,4,0.04555926306246222,Low Risk
839,34,Operations,HR Manager,2,Human Resources,20000.0,2,2,3,3,0,0,0,0,2,14,1,1,0,5,3,0,0.6681822652309605,High Risk
840,44,R&D,Sales Executive,4,Technical Degree,20100.0,3,4,4,3,0,17,3,4,3,10,3,0,0,6,6,5,0.06471957634595384,Low Risk
841,25,R&D,Manager,2,Marketing,20000.0,4,3,3,3,0,5,4,6,0,1,2,0,0,6,4,2,0.13770938316468098,Low Risk
842,33,Marketing,Director,5,Other,20000.0,3,4,4,3,0,3,3,0,3,14,3,3,0,4,1,4,0.2657046195647293,Low Risk
843,48,Sales,Engineer,5,Marketing,20000.0,4,3,3,3,1,2,1,0,6,10,2,0,0,7,2,2,0.379817561325073,Medium Risk
844,28,R&D,Director,4,Life Sciences,20000.0,3,3,3,3,0,7,1,2,4,1,4,1,0,6,1,1,0.14623590946207252,Low Risk
845,34,Engineering,HR Manager,3,Other,20000.0,3,4,1,3,1,7,5,2,1,4,1,1,0,0,3,4,0.2031163751571974,Low Risk
846,60,R&D,Engineer,2,Life Sciences,20000.0,2,3,2,3,0,0,0,2,2,1,1,0,0,6,2,1,0.321886257123057,Medium Risk
847,41,Legal,Engineer,5,Medical,20000.0,3,3,3,3,0,11,1,7,3,1,2,0,0,3,2,3,0.09446960194579924,Low Risk
848,37,Finance,Research Scientist,3,Medical,20000.0,3,3,1,3,0,15,5,0,0,5,0,1,0,1,5,3,0.039070063477399726,Low Risk
849,22,R&D,Research Scientist,3,Human Resources,20000.0,4,4,3,4,0,6,5,4,2,2,3,0,0,6,5,0,0.12905068544635087,Low Risk
850,31,Engineering,Manager,1,Human Resources,20000.0,2,1,1,3,0,3,0,3,1,8,2,0,1,0,4,0,0.7107887053581082,High Risk
851,32,R&D,Engineer,4,Life Sciences,20000.0,4,3,2,3,0,11,0,4,4,1,5,1,0,6,2,1,0.051692824331025025,Low Risk
852,25,Engineering,Engineer,3,Medical,20000.0,4,3,4,3,1,2,0,2,5,2,0,0,0,0,2,3,0.20918566791643653,Low Risk
853,28,R&D,Sales Executive,3,Marketing,20000.0,2,2,4,3,0,3,0,5,3,17,2,2,0,6,6,2,0.7451254298230823,High Risk
854,40,Marketing,Manager,4,Marketing,22800.0,4,3,4,3,0,1,1,3,1,24,1,1,0,4,4,2,0.12328175111647084,Low Risk
855,28,R&D,Research Scientist,5,Other,20000.0,4,3,1,3,0,2,2,0,4,21,1,1,0,6,5,4,0.33194719112831395,Medium Risk
856,38,Engineering,Engineer,4,Life Sciences,20000.0,3,2,3,3,1,8,0,9,2,30,3,2,1,0,2,1,0.776724769801297,High Risk
857,22,R&D,Engineer,3,Marketing,20000.0,2,3,4,3,0,18,5,2,3,6,1,1,0,6,2,2,0.03330243083689156,Low Risk
858,23,R&D,Analyst,3,Technical Degree,20000.0,3,2,3,3,0,5,3,4,1,6,2,0,1,6,0,5,0.5115480025601334,Medium Risk
859,50,R&D,Engineer,3,Technical Degree,23300.0,4,4,3,3,1,12,3,5,2,2,2,1,0,6,2,5,0.017858085561873457,Low Risk
860,44,Sales,Engineer,4,Marketing,33300.0,2,3,3,3,1,1,1,3,3,8,3,2,0,7,2,2,0.07940561916563445,Low Risk
861,41,Engineering,Manager,4,Technical Degree,20000.0,4,4,3,3,1,3,1,7,3,6,3,0,0,0,4,5,0.3647603869141912,Medium Risk
862,41,Sales,Director,2,Medical,20000.0,3,3,1,2,1,0,0,4,4,1,6,2,0,7,1,3,0.26052244811677006,Low Risk
863,32,Engineering,Engineer,5,Human Resources,20000.0,3,3,4,1,0,1,1,0,0,1,2,2,0,0,2,0,0.17761739381363778,Low Risk
864,44,Sales,Analyst,2,Medical,20000.0,2,4,3,3,1,2,2,1,1,1,1,1,0,7,0,3,0.2553394433352329,Low Risk
865,29,R&D,Director,5,Marketing,20100.0,4,3,3,3,0,0,0,1,6,8,1,0,0,6,1,2,0.3177707074641986,Medium Risk
866,43,Marketing,HR Manager,1,Human Resources,20000.0,3,2,4,3,1,1,1,0,1,13,2,3,0,4,3,0,0.49473173937071524,Medium Risk
867,30,HR,HR Manager,1,Marketing,31900.0,4,1,3,3,0,3,0,1,1,1,5,0,0,2,3,2,0.03341627158791439,Low Risk
868,42,Engineering,Director,1,Medical,24000.0,3,2,4,3,0,0,0,0,4,15,5,1,0,0,1,3,0.05461861763885775,Low Risk
869,40,Operations,Manager,2,Medical,20000.0,4,2,3,3,0,0,0,3,0,4,3,1,0,5,4,3,0.4360260198596881,Medium Risk
870,39,R&D,Research Scientist,2,Life Sciences,20000.0,3,3,1,2,0,7,0,5,2,1,2,0,0,6,5,1,0.224433232344026,Low Risk
871,22,Sales,Manager,4,Marketing,20000.0,1,3,3,3,1,5,5,3,4,5,1,3,0,7,4,2,0.26922526450499845,Low Risk
872,28,Engineering,HR Manager,3,Technical Degree,20000.0,2,3,1,3,0,4,1,0,2,18,3,0,1,0,3,5,0.7065624735352496,High Risk
873,44,R&D,HR Manager,2,Other,20900.0,2,4,2,2,0,1,1,0,1,6,3,0,0,6,3,4,0.0633841784910326,Low Risk
874,33,Operations,Research Scientist,4,Other,20000.0,4,3,2,3,0,3,3,2,3,2,2,1,0,5,5,4,0.1613881023548349,Low Risk
875,34,R&D,Director,1,Other,20700.0,1,3,3,3,0,6,3,1,5,1,3,0,0,6,1,4,0.0551200301595214,Low Risk
876,32,Sales,Manager,5,Life Sciences,20000.0,3,1,3,4,0,2,0,2,3,8,1,2,0,7,4,1,0.44409313578266646,Medium Risk
877,45,Engineering,Analyst,1,Marketing,20000.0,4,4,2,3,1,6,0,7,4,6,2,0,0,0,0,2,0.2702766598863775,Low Risk
878,37,R&D,Engineer,3,Other,20000.0,3,4,3,3,0,7,0,5,4,4,1,1,1,6,2,4,0.23378486265168585,Low Risk
879,33,HR,Manager,4,Life Sciences,51100.0,4,3,3,4,0,1,1,1,2,22,3,2,0,2,4,1,0.08312342593138357,Low Risk
880,30,Engineering,Sales Executive,4,Marketing,20000.0,3,3,1,3,0,12,0,0,3,3,1,0,0,0,6,2,0.07209757705241308,Low Risk
881,34,Engineering,HR Manager,3,Human Resources,20000.0,4,4,2,3,1,5,5,2,1,7,1,1,0,0,3,0,0.2045347930158785,Low Risk
882,33,R&D,Research Scientist,4,Medical,20000.0,3,3,4,3,0,4,2,0,2,13,3,1,0,6,5,3,0.33932176754522464,Medium Risk
883,45,HR,HR Manager,4,Technical Degree,20000.0,3,3,4,3,0,2,2,4,0,12,2,1,1,2,3,5,0.5361980965346633,Medium Risk
884,37,Finance,Analyst,1,Other,20000.0,4,2,1,3,0,1,1,0,3,1,1,1,0,1,0,4,0.24349485781610944,Low Risk
885,34,R&D,Research Scientist,3,Other,20000.0,3,4,2,3,0,8,0,0,4,20,2,1,0,6,5,4,0.3495729484315001,Medium Risk
886,22,Finance,Engineer,3,Technical Degree,20000.0,2,1,3,3,0,6,0,6,1,4,5,0,0,1,2,5,0.49982860848399563,Medium Risk
887,35,Sales,Sales Executive,5,Life Sciences,20000.0,3,4,3,3,0,0,0,0,4,1,1,0,0,7,6,1,0.3020005138046533,Medium Risk
888,38,R&D,Analyst,5,Life Sciences,20000.0,1,3,3,3,1,3,2,3,3,4,6,1,0,6,0,1,0.44634183457796583,Medium Risk
889,24,Operations,HR Manager,3,Medical,20000.0,3,3,4,4,0,0,0,0,2,13,0,1,0,5,3,3,0.48161903926378036,Medium Risk
890,46,Marketing,Sales Executive,5,Marketing,20000.0,3,4,3,4,1,0,0,2,6,7,3,1,0,4,6,2,0.5620705242267592,Medium Risk
891,28,Sales,Manager,4,Technical Degree,20000.0,3,3,3,3,0,0,0,1,7,13,0,0,1,7,4,5,0.696901009462257,High Risk
892,25,Engineering,Director,3,Marketing,20000.0,4,2,3,4,0,3,1,3,4,1,3,1,0,0,1,2,0.21939185914767542,Low Risk
893,26,HR,Director,1,Marketing,20000.0,2,3,3,3,0,1,0,0,2,23,3,1,1,2,1,2,0.6975129650707417,High Risk
894,28,HR,Analyst,4,Life Sciences,20000.0,4,2,3,3,0,18,1,2,3,3,3,0,0,2,0,1,0.04849004712314466,Low Risk
895,33,Engineering,Manager,4,Human Resources,20000.0,2,2,4,3,0,3,3,2,2,4,1,1,0,0,4,0,0.44055139371082513,Medium Risk
896,31,HR,Research Scientist,4,Human Resources,20000.0,4,3,3,3,0,13,10,3,2,6,0,3,0,2,5,0,0.03007146890167335,Low Risk
897,34,Engineering,Analyst,5,Technical Degree,20000.0,4,3,2,3,1,0,0,9,0,8,3,2,0,0,0,5,0.24143890572434829,Low Risk
898,31,R&D,Sales Executive,5,Technical Degree,20000.0,4,4,3,3,0,26,4,12,2,2,2,0,0,6,6,5,0.04218359049225148,Low Risk
899,30,Engineering,Sales Executive,2,Life Sciences,20000.0,4,4,4,3,0,15,0,0,5,1,0,1,0,0,6,1,0.0081611833674623,Low Risk
900,22,Finance,HR Manager,4,Medical,20000.0,2,3,2,3,0,1,1,2,3,4,3,1,0,1,3,3,0.3772590738135466,Medium Risk
901,38,Finance,Analyst,3,Technical Degree,20000.0,3,1,3,3,1,1,0,1,7,2,2,1,1,1,0,5,0.6992764931622386,High Risk
902,39,R&D,Analyst,5,Marketing,20000.0,4,3,1,4,0,0,0,0,3,1,1,2,0,6,0,2,0.14219354616042174,Low Risk
903,46,HR,Analyst,2,Medical,28000.0,4,3,4,3,0,0,0,10,4,11,2,2,0,2,0,3,0.050105317277581676,Low Risk
904,27,Sales,Engineer,3,Medical,21000.0,4,3,3,3,0,9,1,1,4,1,6,3,0,7,2,3,0.010716061524460056,Low Risk
905,41,Sales,HR Manager,1,Life Sciences,20000.0,4,2,3,2,0,1,1,2,3,30,1,1,1,7,3,1,0.8118599668762727,High Risk
906,36,R&D,Engineer,3,Technical Degree,23100.0,1,3,3,3,0,10,8,0,2,4,2,0,0,6,2,5,0.04306573215204432,Low Risk
907,47,Sales,Manager,5,Medical,20000.0,4,2,2,3,0,0,0,1,3,1,0,0,0,7,4,3,0.24898219680744407,Low Risk
908,43,R&D,Research Scientist,4,Life Sciences,23100.0,3,4,3,3,0,2,2,0,3,8,2,1,0,6,5,1,0.0401679274760123,Low Risk
909,47,Sales,HR Manager,3,Medical,20000.0,3,2,2,3,1,9,7,0,2,8,1,1,0,7,3,3,0.3580808953011724,Medium Risk
910,37,Sales,Sales Executive,3,Other,20000.0,4,4,4,3,1,5,2,0,2,2,4,1,0,7,6,4,0.11864128500253596,Low Risk
911,36,R&D,HR Manager,4,Human Resources,20000.0,2,3,3,3,0,3,3,4,5,1,0,3,0,6,3,0,0.2089630123789492,Low Risk
912,41,Operations,Sales Executive,4,Life Sciences,20000.0,2,4,3,3,1,28,1,4,5,1,2,2,0,5,6,1,0.1485483449903533,Low Risk
913,48,Engineering,Research Scientist,3,Marketing,20000.0,3,2,2,3,0,1,1,1,2,2,1,0,0,0,5,2,0.3317794247218754,Medium Risk
914,36,Operations,Engineer,3,Human Resources,20000.0,2,3,3,3,0,2,0,0,3,30,2,2,0,5,2,0,0.7237313537317455,High Risk
915,30,Engineering,Manager,3,Other,20000.0,4,4,3,3,0,3,0,0,5,1,3,1,0,0,4,4,0.16722922462577164,Low Risk
916,39,R&D,Manager,2,Human Resources,20000.0,3,3,2,3,0,1,0,0,1,10,1,2,0,6,4,0,0.45113946816600703,Medium Risk
917,38,Engineering,HR Manager,3,Other,20000.0,2,4,1,3,1,1,1,3,4,7,0,0,1,0,3,4,0.6676462791939595,High Risk
918,26,HR,Analyst,3,Medical,20000.0,3,3,2,3,0,3,3,1,2,20,1,0,0,2,0,3,0.41273127465327036,Medium Risk
919,27,Finance,Director,2,Medical,20000.0,4,3,3,3,0,0,0,2,2,4,2,1,0,1,1,3,0.2683302023399052,Low Risk
920,32,Sales,Director,4,Life Sciences,20000.0,3,1,2,3,1,4,1,0,3,11,5,0,0,7,1,1,0.511730101333942,Medium Risk
921,32,R&D,Analyst,2,Other,20000.0,4,4,1,3,1,5,3,1,2,1,3,1,0,6,0,4,0.07374861456486127,Low Risk
922,40,Marketing,Engineer,5,Other,28300.0,3,2,3,3,0,8,0,6,5,5,1,0,0,4,2,4,0.031988613062023205,Low Risk
923,41,Marketing,HR Manager,2,Human Resources,20000.0,3,2,4,3,1,1,1,1,6,6,3,1,0,4,3,0,0.6581187600393053,High Risk
924,29,HR,Manager,1,Marketing,20000.0,4,4,2,3,0,5,5,8,2,1,0,2,0,2,4,2,0.08852253347710622,Low Risk
925,26,Finance,Sales Executive,3,Medical,20000.0,1,3,4,4,1,21,1,0,3,2,2,2,0,1,6,3,0.09209324616209033,Low Risk
926,24,Sales,Manager,2,Life Sciences,20000.0,1,2,3,3,1,0,0,0,2,12,2,0,0,7,4,1,0.5924324569329978,Medium Risk
927,27,R&D,Manager,3,Human Resources,20000.0,1,4,1,3,1,0,0,3,3,1,2,1,1,6,4,0,0.620739986639974,High Risk
928,37,R&D,Director,1,Technical Degree,20000.0,2,2,3,3,1,2,2,7,3,3,1,0,1,6,1,5,0.7750201608499361,High Risk
929,42,R&D,Director,3,Marketing,20000.0,3,2,3,3,1,0,0,1,2,2,2,2,1,6,1,2,0.6949613835936025,High Risk
930,37,Marketing,Analyst,2,Marketing,20000.0,2,3,2,3,1,3,3,0,6,20,0,0,0,4,0,2,0.4072846718138265,Medium Risk
931,38,Sales,Analyst,4,Marketing,21800.0,3,3,2,3,0,2,1,7,2,4,3,0,0,7,0,2,0.04965333960328918,Low Risk
932,24,Engineering,Analyst,3,Technical Degree,38200.0,4,1,3,3,0,2,1,4,2,2,4,1,0,0,0,5,0.03487687446493049,Low Risk
933,43,HR,Engineer,2,Medical,20000.0,4,2,4,4,0,1,1,1,1,1,3,1,0,2,2,3,0.28112617940097073,Low Risk
934,38,R&D,Director,3,Technical Degree,20000.0,2,3,1,3,0,3,3,7,1,1,4,0,0,6,1,5,0.2453557913321141,Low Risk
935,38,Operations,HR Manager,2,Medical,20500.0,4,4,4,3,0,2,2,0,2,14,0,0,0,5,3,3,0.05804635464882144,Low Risk
936,35,Finance,HR Manager,3,Marketing,20000.0,4,3,4,3,1,7,5,2,3,1,3,0,0,1,3,2,0.1280450876843528,Low Risk
937,39,R&D,Research Scientist,1,Human Resources,20000.0,3,2,3,3,1,1,1,0,2,10,5,1,1,6,5,0,0.6526476988598973,High Risk
938,36,Engineering,Director,2,Marketing,20000.0,1,3,4,3,1,15,6,1,3,24,0,0,1,0,1,2,0.3116902160788777,Medium Risk
939,34,Marketing,Director,3,Life Sciences,20000.0,2,3,3,3,0,12,1,0,3,3,2,1,0,4,1,1,0.0818582712719602,Low Risk
940,47,R&D,Sales Executive,5,Other,20000.0,2,3,1,3,0,7,1,2,3,11,2,2,0,6,6,4,0.4332678429989636,Medium Risk
941,31,Sales,Manager,2,Medical,20000.0,3,2,3,3,0,5,0,6,0,3,3,0,0,7,4,3,0.37604681376383425,Medium Risk
942,37,R&D,Engineer,2,Medical,20000.0,3,1,1,3,1,1,1,0,2,7,2,3,1,6,2,3,0.7407003771000561,High Risk
943,29,R&D,Engineer,3,Life Sciences,20000.0,3,1,3,3,0,5,2,1,1,3,1,1,0,6,2,1,0.34202691483558667,Medium Risk
944,40,R&D,Director,5,Medical,20000.0,3,4,4,3,1,1,1,0,2,19,2,0,1,6,1,3,0.819145023702037,High Risk
945,31,R&D,HR Manager,4,Human Resources,20200.0,3,1,3,3,0,1,1,0,2,12,4,3,0,6,3,0,0.45981989338765644,Medium Risk
946,39,Finance,Sales Executive,3,Medical,20000.0,4,3,4,3,0,5,1,0,3,10,2,3,0,1,6,3,0.22259764776288876,Low Risk
947,37,Finance,HR Manager,3,Other,20000.0,1,3,3,3,1,13,0,6,3,1,0,1,0,1,3,4,0.15742037090827998,Low Risk
